animal,food,preference,time_of_day,timestamp
Cat,Orange,2,Morning,2024-05-06 14:50:44
Cat,Orange,4,Evening,2024-02-28 15:37:25
Dog,Watermelon,4,Evening,2024-01-18 08:47:49
Cat,Watermelon,2,Afternoon,2024-04-05 14:57:05
bird,Banana,5,Evening,2024-06-11 22:14:55
bird,Orange,3,Afternoon,2024-03-31 17:41:25
Cat,Watermelon,4,Afternoon,2024-05-28 07:21:35
Cat,Watermelon,1,Evening,2024-01-15 14:29:25
bird,Grape,3,Morning,2024-03-22 13:33:00
Cat,Grape,3,Evening,2024-03-29 18:24:27
Dog,Grape,4,Afternoon,2024-03-26 11:08:17
Dog,Apple,5,Morning,2024-06-08 16:58:24
bird,Apple,4,Morning,2024-03-25 18:52:38
Dog,Banana,3,Morning,2024-03-08 22:33:47
Cat,Watermelon,3,Evening,2024-04-26 00:05:30
bird,Apple,1,Afternoon,2024-03-02 00:04:50
bird,Grape,2,Evening,2024-01-30 11:57:24
bird,Banana,2,Morning,2024-07-11 21:56:41
Cat,Apple,5,Evening,2024-03-02 19:31:28
Cat,Banana,2,Morning,2024-01-06 21:39:13
bird,Grape,5,Morning,2024-07-10 09:21:11
Dog,Grape,2,Evening,2024-07-16 06:48:16
bird,Watermelon,1,Morning,2024-06-01 01:50:12
bird,Apple,4,Afternoon,2024-06-27 07:57:16
bird,Orange,3,Morning,2024-05-07 18:29:15
Dog,Banana,1,Afternoon,2024-03-07 08:29:15
Cat,Banana,1,Evening,2024-02-04 05:38:46
Cat,Banana,5,Afternoon,2024-04-08 17:54:53
Dog,Grape,1,Evening,2024-02-22 13:09:35
Cat,Watermelon,2,Afternoon,2024-06-02 13:39:00
bird,Orange,1,Afternoon,2024-02-26 15:21:16
Dog,Banana,3,Afternoon,2024-01-24 03:07:14
Cat,Orange,3,Morning,2024-06-14 15:44:20
bird,Orange,3,Evening,2024-01-04 01:48:34
bird,Banana,4,Afternoon,2024-04-03 06:20:28
Cat,Watermelon,4,Morning,2024-04-18 11:36:33
bird,Watermelon,2,Afternoon,2024-05-07 13:20:35
Cat,Apple,2,Evening,2024-06-28 12:18:37
bird,Watermelon,3,Afternoon,2024-03-05 17:22:38
bird,Banana,1,Afternoon,2024-01-24 14:07:37
Dog,Banana,4,Afternoon,2024-02-28 22:08:10
Dog,Apple,3,Afternoon,2024-06-24 23:00:34
Dog,Grape,4,Morning,2024-07-15 10:45:47
Dog,Banana,4,Afternoon,2024-04-25 12:55:36
Dog,Apple,2,Morning,2024-07-09 10:02:54
Dog,Watermelon,1,Morning,2024-04-16 06:35:05
Dog,Apple,3,Evening,2024-06-11 19:48:00
Dog,Watermelon,5,Evening,2024-01-01 06:27:57
bird,Banana,2,Morning,2024-06-26 23:13:10
bird,Grape,3,Evening,2024-06-11 23:31:46
Cat,Banana,3,Afternoon,2024-06-21 20:16:07
bird,Banana,3,Morning,2024-05-18 04:29:03
Dog,Orange,3,Morning,2024-05-18 08:56:27
bird,Grape,1,Evening,2024-06-09 22:53:41
Cat,Watermelon,2,Morning,2024-04-04 16:17:36
Cat,Banana,3,Evening,2024-02-07 23:29:00
Cat,Watermelon,3,Afternoon,2024-02-28 08:34:03
Cat,Orange,1,Morning,2024-03-02 02:11:37
Cat,Orange,4,Afternoon,2024-04-20 08:01:27
Dog,Orange,2,Afternoon,2024-06-01 12:12:39
Dog,Orange,2,Afternoon,2024-05-24 04:49:25
bird,Apple,4,Morning,2024-05-16 11:44:31
Dog,Banana,3,Morning,2024-05-27 15:21:54
bird,Apple,5,Afternoon,2024-01-13 11:46:40
bird,Banana,4,Evening,2024-03-02 22:16:06
Dog,Watermelon,5,Evening,2024-03-26 01:47:33
Cat,Orange,3,Morning,2024-06-08 23:34:36
bird,Orange,4,Evening,2024-03-19 11:39:07
bird,Apple,3,Morning,2024-06-21 16:51:06
Cat,Orange,1,Evening,2024-04-30 03:50:30
bird,Banana,2,Afternoon,2024-01-23 17:38:10
bird,Watermelon,1,Evening,2024-01-21 03:25:35
bird,Orange,3,Evening,2024-01-03 17:01:48
Cat,Apple,2,Morning,2024-01-07 04:08:30
Dog,Banana,2,Afternoon,2024-01-03 06:22:54
Cat,Watermelon,5,Evening,2024-03-11 14:58:20
Dog,Grape,5,Afternoon,2024-04-27 22:40:29
Dog,Grape,4,Afternoon,2024-04-02 23:38:11
bird,Banana,2,Evening,2024-05-15 15:52:59
Cat,Apple,3,Morning,2024-06-05 01:20:33
Cat,Grape,1,Afternoon,2024-03-03 07:05:39
Cat,Banana,3,Evening,2024-02-03 02:04:28
Cat,Apple,5,Afternoon,2024-03-17 22:11:44
bird,Banana,3,Afternoon,2024-02-03 12:25:11
bird,Orange,4,Evening,2024-02-18 17:56:09
Cat,Orange,2,Afternoon,2024-04-04 16:14:13
Dog,Apple,1,Morning,2024-02-08 09:31:14
bird,Apple,1,Afternoon,2024-06-05 09:49:40
bird,Grape,4,Afternoon,2024-06-01 10:12:54
Dog,Banana,1,Morning,2024-05-19 01:12:37
Dog,Grape,2,Afternoon,2024-04-04 01:07:23
bird,Orange,2,Afternoon,2024-01-01 22:50:20
Cat,Banana,3,Afternoon,2024-07-03 13:58:55
Dog,Grape,4,Morning,2024-01-01 14:04:02
bird,Grape,2,Morning,2024-01-20 17:30:49
Cat,Banana,2,Morning,2024-03-25 03:55:15
Dog,Apple,2,Morning,2024-04-26 03:32:42
Cat,Banana,5,Evening,2024-03-03 14:26:51
bird,Apple,4,Afternoon,2024-02-17 04:45:26
Dog,Orange,2,Evening,2024-03-05 03:49:30
bird,Watermelon,1,Afternoon,2024-01-27 22:59:38
bird,Watermelon,4,Afternoon,2024-03-06 12:20:05
bird,Apple,1,Afternoon,2024-03-06 07:57:13
Cat,Watermelon,3,Evening,2024-06-07 18:10:23
Cat,Grape,1,Morning,2024-02-01 20:14:07
bird,Banana,5,Evening,2024-05-20 10:51:47
Cat,Watermelon,3,Morning,2024-06-23 20:17:09
Dog,Banana,1,Evening,2024-05-26 21:13:40
Dog,Banana,5,Morning,2024-07-09 07:10:43
bird,Orange,4,Evening,2024-06-28 00:26:18
Dog,Orange,5,Morning,2024-04-14 13:08:18
Dog,Grape,1,Morning,2024-04-06 05:48:41
Dog,Grape,4,Evening,2024-05-21 22:32:06
Dog,Banana,5,Evening,2024-06-23 07:49:28
Cat,Apple,4,Morning,2024-06-09 04:31:53
Cat,Orange,5,Evening,2024-05-05 17:48:25
bird,Banana,1,Evening,2024-04-01 02:50:57
Dog,Banana,4,Evening,2024-03-23 19:39:16
bird,Banana,2,Evening,2024-05-27 12:38:56
bird,Watermelon,4,Afternoon,2024-03-30 15:59:22
bird,Apple,2,Afternoon,2024-02-10 12:18:47
bird,Watermelon,4,Morning,2024-01-01 08:53:07
bird,Grape,3,Afternoon,2024-03-22 13:41:38
Dog,Banana,5,Afternoon,2024-05-10 07:50:55
Dog,Grape,2,Morning,2024-05-05 01:13:11
Dog,Banana,3,Afternoon,2024-03-25 11:17:50
bird,Banana,5,Evening,2024-05-24 00:15:43
Cat,Orange,4,Afternoon,2024-04-28 11:17:46
Dog,Banana,1,Afternoon,2024-06-07 12:23:43
Dog,Grape,2,Morning,2024-06-21 23:57:12
Dog,Grape,2,Afternoon,2024-06-04 22:29:49
Dog,Apple,3,Evening,2024-03-06 19:21:36
Cat,Grape,1,Afternoon,2024-04-03 08:24:02
Dog,Watermelon,3,Evening,2024-04-26 04:49:41
Cat,Grape,5,Evening,2024-04-29 17:11:09
Cat,Orange,4,Evening,2024-01-25 17:04:27
bird,Watermelon,1,Afternoon,2024-03-27 17:29:08
Dog,Banana,5,Morning,2024-02-28 00:28:53
bird,Banana,2,Afternoon,2024-05-06 16:54:33
Dog,Apple,1,Morning,2024-03-08 18:05:07
bird,Grape,2,Afternoon,2024-06-05 16:27:58
Dog,Grape,4,Evening,2024-03-29 17:11:41
Cat,Watermelon,4,Morning,2024-05-12 06:09:09
Cat,Grape,3,Morning,2024-02-01 05:50:42
Cat,Orange,2,Afternoon,2024-04-06 05:05:06
Cat,Apple,1,Morning,2024-01-06 10:25:16
Cat,Watermelon,2,Evening,2024-01-03 12:19:41
Dog,Watermelon,5,Evening,2024-07-12 05:09:56
Dog,Banana,3,Morning,2024-03-17 04:34:14
Dog,Banana,4,Evening,2024-05-19 02:28:37
Cat,Watermelon,5,Afternoon,2024-06-19 08:53:20
bird,Orange,1,Afternoon,2024-04-30 07:52:59
Dog,Apple,3,Evening,2024-03-13 10:08:52
Cat,Orange,1,Morning,2024-02-20 12:46:31
Cat,Orange,3,Morning,2024-05-11 22:33:39
Cat,Banana,2,Afternoon,2024-01-23 15:21:39
Cat,Watermelon,1,Afternoon,2024-05-21 01:56:09
bird,Banana,1,Evening,2024-01-13 22:48:33
Dog,Apple,3,Evening,2024-05-22 04:56:38
bird,Grape,5,Morning,2024-05-29 20:53:04
bird,Watermelon,4,Afternoon,2024-05-09 20:38:51
Dog,Apple,3,Morning,2024-05-14 00:17:37
bird,Watermelon,5,Morning,2024-03-19 13:04:51
Dog,Banana,3,Evening,2024-05-27 15:50:36
Dog,Apple,4,Afternoon,2024-01-09 09:16:10
Cat,Orange,2,Morning,2024-04-07 18:12:59
Dog,Apple,4,Afternoon,2024-01-11 21:04:44
bird,Orange,1,Morning,2024-07-01 23:08:43
Cat,Watermelon,3,Morning,2024-03-20 04:24:29
bird,Watermelon,1,Afternoon,2024-06-23 10:09:41
Dog,Grape,1,Evening,2024-05-21 19:53:15
Dog,Orange,2,Evening,2024-03-07 02:49:35
Dog,Apple,3,Afternoon,2024-03-20 03:56:55
Cat,Grape,3,Morning,2024-02-12 15:39:41
Dog,Orange,2,Morning,2024-02-03 19:52:06
Cat,Grape,1,Afternoon,2024-07-17 06:22:10
Cat,Orange,3,Afternoon,2024-04-10 18:27:03
Dog,Watermelon,1,Morning,2024-07-04 14:00:18
bird,Grape,1,Morning,2024-06-12 09:37:49
Cat,Watermelon,1,Afternoon,2024-05-26 03:12:51
bird,Grape,5,Morning,2024-06-17 13:33:25
Dog,Apple,1,Afternoon,2024-01-28 14:13:07
Dog,Orange,2,Evening,2024-05-19 21:45:05
Cat,Grape,1,Evening,2024-01-30 23:52:48
Cat,Watermelon,4,Afternoon,2024-03-22 04:04:57
Dog,Banana,4,Morning,2024-02-12 03:36:58
Dog,Grape,4,Morning,2024-03-09 04:38:45
bird,Watermelon,4,Morning,2024-05-18 06:51:04
Cat,Watermelon,2,Evening,2024-02-04 15:00:33
Cat,Watermelon,5,Morning,2024-01-31 04:42:13
Dog,Orange,4,Evening,2024-01-28 04:29:52
Cat,Banana,2,Afternoon,2024-02-05 02:12:34
bird,Watermelon,1,Morning,2024-06-16 18:15:50
bird,Banana,4,Evening,2024-03-05 01:08:27
bird,Apple,2,Afternoon,2024-06-19 09:45:41
Cat,Orange,1,Afternoon,2024-05-07 16:20:41
Dog,Banana,4,Morning,2024-05-29 14:33:50
bird,Grape,2,Afternoon,2024-02-25 02:55:38
bird,Watermelon,5,Morning,2024-03-15 18:54:04
bird,Banana,2,Afternoon,2024-05-27 13:25:55
Cat,Grape,5,Evening,2024-06-10 00:01:25
Cat,Grape,5,Afternoon,2024-04-18 09:06:02
Dog,Orange,1,Evening,2024-01-01 18:09:38
Cat,Grape,5,Morning,2024-02-04 22:37:06
Dog,Orange,2,Afternoon,2024-01-11 06:54:01
bird,Orange,1,Afternoon,2024-05-31 20:34:49
Cat,Orange,5,Morning,2024-06-24 10:39:21
Cat,Grape,4,Evening,2024-05-06 04:43:30
bird,Grape,4,Afternoon,2024-02-27 01:28:19
bird,Apple,5,Morning,2024-03-16 15:53:58
Cat,Banana,4,Afternoon,2024-05-21 19:20:41
Cat,Banana,5,Morning,2024-01-27 05:11:32
bird,Watermelon,1,Morning,2024-02-01 10:43:52
Dog,Apple,1,Morning,2024-03-13 02:57:17
bird,Watermelon,5,Evening,2024-05-09 09:11:03
Cat,Watermelon,5,Morning,2024-02-28 03:31:38
bird,Watermelon,3,Morning,2024-04-30 07:56:01
bird,Apple,2,Afternoon,2024-07-12 11:16:20
Cat,Orange,2,Afternoon,2024-04-02 21:55:24
Cat,Watermelon,5,Morning,2024-06-14 17:13:14
Cat,Banana,3,Morning,2024-06-17 23:16:44
bird,Banana,1,Afternoon,2024-07-16 13:11:23
Cat,Banana,1,Morning,2024-06-13 22:36:09
bird,Watermelon,5,Morning,2024-01-14 18:52:32
bird,Watermelon,1,Morning,2024-04-02 13:09:57
Dog,Orange,5,Afternoon,2024-03-29 05:58:09
Dog,Orange,5,Morning,2024-02-11 23:33:46
bird,Banana,5,Morning,2024-05-16 11:53:08
Dog,Grape,5,Afternoon,2024-02-21 22:39:39
Cat,Watermelon,5,Morning,2024-04-14 11:35:47
bird,Grape,3,Afternoon,2024-04-23 17:36:24
Cat,Grape,2,Afternoon,2024-01-11 01:07:10
bird,Banana,1,Afternoon,2024-01-05 10:20:36
bird,Apple,4,Afternoon,2024-05-19 17:04:33
Dog,Grape,2,Evening,2024-07-08 09:30:30
bird,Grape,2,Afternoon,2024-01-12 20:05:02
bird,Apple,2,Evening,2024-02-25 22:15:12
Dog,Watermelon,2,Morning,2024-01-29 01:07:13
Cat,Apple,5,Afternoon,2024-06-27 10:48:17
bird,Watermelon,4,Evening,2024-01-07 04:20:11
Dog,Orange,1,Afternoon,2024-03-23 06:41:49
Dog,Watermelon,5,Afternoon,2024-04-08 12:00:29
Dog,Orange,4,Afternoon,2024-04-23 05:19:07
Cat,Watermelon,1,Afternoon,2024-01-31 20:49:40
Cat,Orange,3,Morning,2024-05-16 12:27:43
bird,Grape,2,Afternoon,2024-04-02 15:46:21
Cat,Watermelon,3,Morning,2024-06-02 20:23:43
bird,Orange,3,Evening,2024-02-09 18:25:33
Dog,Watermelon,2,Morning,2024-03-04 11:40:11
bird,Watermelon,3,Morning,2024-05-19 10:33:39
bird,Grape,3,Morning,2024-07-16 10:43:19
Dog,Apple,1,Morning,2024-06-25 08:04:56
Dog,Apple,1,Afternoon,2024-04-03 18:32:57
Dog,Banana,2,Afternoon,2024-03-15 17:08:40
Dog,Apple,1,Morning,2024-05-23 19:37:52
Dog,Apple,1,Evening,2024-02-22 23:18:02
bird,Apple,2,Afternoon,2024-07-06 23:18:47
Dog,Grape,3,Evening,2024-06-11 14:37:45
bird,Grape,4,Afternoon,2024-01-10 13:44:56
Dog,Grape,3,Evening,2024-03-21 07:21:56
Dog,Apple,2,Afternoon,2024-06-04 00:44:53
bird,Apple,2,Evening,2024-07-05 03:11:02
bird,Orange,1,Afternoon,2024-02-10 05:23:39
Dog,Orange,3,Afternoon,2024-04-13 20:02:03
Cat,Banana,2,Evening,2024-05-28 15:51:54
Cat,Apple,5,Morning,2024-06-22 08:48:58
Dog,Grape,5,Evening,2024-03-06 04:26:13
Cat,Apple,4,Morning,2024-01-24 13:42:04
Cat,Orange,2,Afternoon,2024-02-24 21:07:24
bird,Banana,3,Morning,2024-01-01 22:22:38
Dog,Watermelon,5,Evening,2024-01-15 06:20:58
bird,Watermelon,4,Morning,2024-06-12 22:24:06
Dog,Orange,4,Morning,2024-03-24 07:40:56
bird,Orange,1,Afternoon,2024-05-27 01:49:15
bird,Watermelon,2,Afternoon,2024-03-15 12:40:19
Dog,Orange,2,Morning,2024-06-10 19:03:55
bird,Orange,4,Afternoon,2024-02-20 14:49:21
Dog,Grape,1,Evening,2024-05-16 02:54:03
Cat,Banana,3,Evening,2024-04-06 00:01:31
Dog,Watermelon,5,Afternoon,2024-04-20 05:53:37
bird,Grape,5,Morning,2024-01-28 02:13:41
Cat,Apple,2,Afternoon,2024-04-17 07:27:02
Dog,Apple,5,Afternoon,2024-02-29 19:31:08
Dog,Orange,5,Afternoon,2024-01-11 14:42:57
Dog,Apple,2,Afternoon,2024-04-13 20:54:45
Dog,Watermelon,1,Afternoon,2024-02-12 20:41:20
bird,Grape,1,Afternoon,2024-03-25 02:46:10
Cat,Apple,4,Morning,2024-05-05 07:00:36
Cat,Banana,1,Morning,2024-04-30 07:18:21
bird,Banana,1,Evening,2024-01-27 01:51:31
bird,Orange,1,Evening,2024-06-25 02:46:36
Cat,Apple,2,Afternoon,2024-05-31 09:58:31
Dog,Watermelon,3,Morning,2024-03-20 23:12:02
Cat,Banana,2,Evening,2024-05-21 03:27:04
Dog,Grape,2,Morning,2024-07-16 02:39:55
bird,Watermelon,2,Evening,2024-02-08 17:23:33
Dog,Watermelon,3,Morning,2024-05-31 05:22:18
Cat,Apple,5,Morning,2024-07-03 11:10:02
Cat,Banana,1,Afternoon,2024-01-08 15:04:22
Dog,Grape,3,Evening,2024-03-02 21:51:43
Cat,Grape,1,Morning,2024-02-06 01:21:56
Dog,Banana,4,Evening,2024-04-20 02:19:04
Cat,Banana,1,Evening,2024-01-08 03:30:14
Cat,Watermelon,1,Morning,2024-07-13 20:14:39
bird,Apple,3,Morning,2024-06-18 04:38:07
bird,Orange,5,Afternoon,2024-05-22 00:17:05
bird,Apple,1,Morning,2024-03-29 19:20:54
bird,Apple,1,Afternoon,2024-07-02 14:45:32
bird,Watermelon,1,Evening,2024-05-18 19:09:02
Cat,Orange,5,Morning,2024-02-16 20:42:53
Cat,Apple,5,Afternoon,2024-01-04 18:42:30
bird,Banana,3,Evening,2024-06-10 20:27:09
bird,Grape,4,Morning,2024-05-07 12:56:07
Dog,Apple,2,Evening,2024-04-19 06:48:05
Dog,Orange,3,Evening,2024-01-18 18:42:39
Dog,Watermelon,1,Morning,2024-04-23 21:13:13
Dog,Banana,3,Afternoon,2024-06-15 06:07:04
Dog,Orange,1,Evening,2024-04-26 11:20:19
Cat,Apple,4,Morning,2024-01-19 21:22:56
Cat,Orange,1,Evening,2024-06-17 17:01:42
Dog,Apple,3,Morning,2024-05-02 20:50:49
Cat,Grape,1,Morning,2024-05-08 03:04:04
Dog,Apple,4,Evening,2024-04-27 16:05:37
Dog,Banana,5,Afternoon,2024-05-28 04:21:23
bird,Watermelon,4,Evening,2024-04-20 03:34:01
bird,Grape,1,Evening,2024-04-30 10:12:30
Dog,Grape,2,Afternoon,2024-03-22 03:37:00
Dog,Watermelon,3,Evening,2024-02-04 07:55:22
bird,Apple,4,Morning,2024-07-11 01:20:15
bird,Watermelon,5,Afternoon,2024-05-25 21:28:46
bird,Orange,3,Evening,2024-01-14 11:54:43
Dog,Orange,3,Afternoon,2024-01-23 12:14:04
bird,Grape,1,Afternoon,2024-06-20 14:28:47
Dog,Apple,4,Afternoon,2024-06-17 07:00:05
Cat,Watermelon,4,Morning,2024-01-13 11:17:19
Dog,Watermelon,1,Morning,2024-05-08 21:11:52
Dog,Watermelon,5,Evening,2024-05-18 03:08:49
bird,Orange,1,Morning,2024-04-13 11:18:43
bird,Banana,2,Morning,2024-01-09 11:23:35
bird,Watermelon,1,Afternoon,2024-01-22 20:12:12
Dog,Apple,4,Evening,2024-05-27 04:38:03
bird,Orange,4,Evening,2024-01-31 19:19:12
bird,Watermelon,2,Evening,2024-03-09 08:06:33
bird,Banana,5,Morning,2024-06-24 18:00:44
Cat,Grape,4,Evening,2024-05-10 18:57:21
Dog,Watermelon,1,Evening,2024-02-09 14:17:37
Dog,Watermelon,5,Afternoon,2024-03-28 21:59:45
bird,Banana,4,Afternoon,2024-02-03 16:21:36
bird,Grape,5,Afternoon,2024-02-03 15:16:09
Dog,Watermelon,2,Morning,2024-05-12 09:54:44
Cat,Watermelon,4,Morning,2024-03-06 11:24:39
Dog,Watermelon,3,Morning,2024-01-28 15:49:20
Cat,Banana,1,Morning,2024-02-23 00:12:03
Cat,Apple,1,Morning,2024-02-27 16:54:33
Cat,Orange,1,Evening,2024-01-26 00:05:19
bird,Orange,4,Afternoon,2024-07-05 05:59:53
Cat,Banana,5,Morning,2024-07-02 13:05:15
Dog,Grape,5,Morning,2024-01-15 07:24:16
Cat,Orange,3,Afternoon,2024-03-16 05:52:08
Dog,Banana,4,Morning,2024-03-30 19:13:44
Dog,Orange,3,Morning,2024-04-23 22:15:17
bird,Watermelon,5,Evening,2024-05-26 15:32:11
Dog,Banana,3,Afternoon,2024-02-10 10:13:38
Dog,Grape,3,Morning,2024-01-28 00:21:56
Dog,Apple,5,Afternoon,2024-01-23 12:27:10
Cat,Grape,1,Morning,2024-04-10 12:39:21
Cat,Banana,1,Evening,2024-02-12 20:37:55
Dog,Watermelon,5,Morning,2024-07-16 15:59:24
Cat,Grape,3,Afternoon,2024-06-05 00:00:33
bird,Grape,2,Evening,2024-05-24 03:51:01
bird,Apple,4,Evening,2024-03-06 17:46:30
bird,Apple,2,Morning,2024-06-03 05:12:45
bird,Watermelon,2,Morning,2024-06-26 09:31:40
bird,Apple,2,Morning,2024-03-20 11:00:55
Cat,Watermelon,4,Morning,2024-04-06 07:25:46
bird,Apple,1,Morning,2024-06-05 01:27:55
Dog,Banana,4,Afternoon,2024-01-28 07:07:02
bird,Banana,2,Evening,2024-06-27 19:23:55
Cat,Grape,2,Evening,2024-04-12 18:44:33
Cat,Watermelon,1,Evening,2024-05-30 12:09:49
Cat,Banana,5,Afternoon,2024-02-28 14:59:27
bird,Apple,2,Afternoon,2024-06-02 06:46:31
Cat,Banana,4,Afternoon,2024-03-10 12:43:29
bird,Orange,1,Evening,2024-04-16 03:54:01
Dog,Orange,4,Evening,2024-01-25 19:05:10
Dog,Banana,1,Afternoon,2024-06-10 23:48:31
bird,Orange,4,Evening,2024-01-09 00:38:06
Cat,Grape,4,Afternoon,2024-03-22 06:25:57
Dog,Watermelon,5,Evening,2024-01-07 21:44:00
Dog,Grape,3,Evening,2024-03-06 10:34:11
Dog,Watermelon,3,Evening,2024-02-07 17:51:40
bird,Grape,2,Morning,2024-04-21 11:04:16
Cat,Watermelon,5,Evening,2024-05-07 13:32:55
Dog,Watermelon,2,Morning,2024-04-28 08:09:22
bird,Apple,5,Evening,2024-01-27 09:23:41
Dog,Orange,4,Evening,2024-01-04 14:50:18
Cat,Orange,2,Afternoon,2024-04-07 17:00:51
Cat,Banana,2,Evening,2024-05-01 07:13:48
Dog,Banana,4,Morning,2024-03-16 16:28:06
bird,Banana,2,Afternoon,2024-05-18 08:49:39
Dog,Apple,4,Evening,2024-04-13 12:55:05
bird,Banana,4,Afternoon,2024-01-27 04:38:34
Dog,Banana,4,Morning,2024-03-11 02:36:38
Cat,Orange,2,Evening,2024-05-30 01:04:14
bird,Banana,4,Morning,2024-02-14 22:04:07
bird,Orange,3,Afternoon,2024-01-23 13:47:00
Cat,Orange,3,Evening,2024-02-29 16:59:20
Dog,Apple,2,Morning,2024-05-14 05:52:46
Dog,Apple,5,Evening,2024-03-16 18:18:21
Cat,Watermelon,4,Morning,2024-01-31 09:57:50
bird,Grape,5,Evening,2024-06-29 17:41:55
bird,Orange,4,Evening,2024-03-18 01:40:01
Cat,Watermelon,4,Morning,2024-01-23 16:58:14
Cat,Orange,4,Evening,2024-05-15 00:33:37
bird,Apple,3,Evening,2024-04-15 23:56:14
bird,Apple,4,Afternoon,2024-02-06 20:44:02
Dog,Banana,4,Evening,2024-04-14 20:02:53
Dog,Banana,4,Evening,2024-06-07 02:22:27
bird,Grape,2,Morning,2024-01-27 06:55:53
bird,Grape,1,Evening,2024-03-30 18:17:06
bird,Apple,5,Evening,2024-02-17 08:09:06
Dog,Grape,2,Afternoon,2024-07-11 01:41:05
bird,Grape,5,Evening,2024-06-19 07:16:32
Dog,Grape,2,Morning,2024-07-14 07:27:52
Cat,Apple,1,Evening,2024-01-06 17:14:45
Cat,Orange,3,Evening,2024-04-03 05:02:55
bird,Grape,1,Afternoon,2024-02-02 16:56:54
bird,Orange,3,Evening,2024-06-27 03:04:32
bird,Apple,1,Afternoon,2024-05-11 06:10:05
Cat,Watermelon,3,Afternoon,2024-02-21 05:51:22
Dog,Banana,2,Afternoon,2024-05-26 01:40:11
bird,Orange,2,Morning,2024-05-30 01:25:44
Dog,Apple,2,Afternoon,2024-03-08 11:24:42
Cat,Apple,4,Morning,2024-04-01 17:37:01
Cat,Apple,2,Afternoon,2024-06-15 12:15:15
Dog,Watermelon,2,Afternoon,2024-06-11 14:03:14
Dog,Banana,4,Afternoon,2024-06-07 02:51:05
Cat,Grape,3,Morning,2024-01-04 13:59:49
bird,Orange,4,Afternoon,2024-04-04 07:30:43
bird,Banana,2,Afternoon,2024-05-06 06:57:42
bird,Grape,4,Evening,2024-02-26 06:12:10
Cat,Grape,3,Morning,2024-07-09 12:12:33
bird,Grape,3,Evening,2024-07-05 22:13:09
bird,Orange,4,Evening,2024-03-26 02:39:48
bird,Watermelon,4,Afternoon,2024-06-12 14:05:53
Dog,Banana,4,Afternoon,2024-05-28 08:41:04
bird,Watermelon,3,Morning,2024-04-20 01:49:18
Dog,Watermelon,4,Evening,2024-05-26 10:56:24
bird,Grape,3,Morning,2024-04-02 22:10:40
Cat,Banana,5,Morning,2024-07-15 13:40:22
Dog,Orange,5,Afternoon,2024-06-22 13:05:59
Dog,Apple,2,Evening,2024-01-03 10:41:07
bird,Orange,3,Afternoon,2024-02-13 13:59:54
bird,Apple,2,Morning,2024-05-26 22:24:37
bird,Watermelon,3,Evening,2024-06-21 11:12:20
Dog,Grape,5,Morning,2024-06-03 03:33:03
Cat,Apple,4,Evening,2024-03-03 20:28:57
bird,Banana,4,Evening,2024-04-14 03:30:19
Cat,Grape,2,Afternoon,2024-02-15 04:22:39
Cat,Grape,3,Evening,2024-02-15 21:58:54
Cat,Watermelon,2,Morning,2024-03-19 05:42:28
Cat,Banana,5,Morning,2024-04-25 15:56:07
bird,Banana,3,Morning,2024-05-14 20:53:12
bird,Watermelon,4,Morning,2024-04-18 20:04:23
Cat,Orange,4,Afternoon,2024-03-20 01:15:31
Cat,Apple,5,Evening,2024-04-06 07:38:23
Cat,Orange,2,Morning,2024-04-17 08:46:40
Dog,Orange,2,Morning,2024-03-15 10:38:59
Cat,Banana,1,Evening,2024-05-03 20:28:54
Dog,Apple,2,Morning,2024-04-19 11:31:15
bird,Apple,1,Afternoon,2024-06-28 10:22:56
bird,Orange,3,Afternoon,2024-03-03 07:47:19
bird,Watermelon,2,Afternoon,2024-06-26 01:06:53
bird,Orange,1,Evening,2024-02-11 06:45:12
bird,Grape,5,Afternoon,2024-01-06 19:50:09
Cat,Watermelon,3,Morning,2024-02-06 23:04:35
Dog,Banana,5,Morning,2024-07-05 05:40:46
Cat,Banana,1,Evening,2024-02-26 12:37:24
Cat,Grape,3,Morning,2024-03-06 21:31:05
Dog,Banana,1,Evening,2024-04-02 20:15:29
Cat,Apple,1,Evening,2024-03-18 16:10:42
bird,Apple,1,Morning,2024-04-29 09:29:52
bird,Watermelon,1,Afternoon,2024-03-22 09:27:06
Dog,Banana,2,Afternoon,2024-03-09 02:28:16
bird,Grape,1,Afternoon,2024-05-26 18:40:22
bird,Grape,2,Evening,2024-01-12 15:26:09
Cat,Watermelon,1,Morning,2024-01-23 00:52:20
bird,Orange,3,Morning,2024-06-14 18:05:03
Cat,Apple,1,Morning,2024-07-13 12:57:22
bird,Orange,4,Afternoon,2024-04-25 11:22:39
bird,Orange,4,Morning,2024-04-26 13:58:16
bird,Grape,3,Evening,2024-01-03 19:55:25
bird,Watermelon,2,Evening,2024-07-11 19:49:15
Cat,Watermelon,2,Afternoon,2024-01-18 05:06:17
Dog,Apple,2,Afternoon,2024-07-09 05:05:56
bird,Grape,3,Morning,2024-04-22 19:37:47
bird,Grape,4,Evening,2024-06-30 02:43:06
Dog,Apple,4,Morning,2024-04-27 02:43:41
Dog,Apple,1,Afternoon,2024-07-15 00:33:43
Cat,Banana,4,Evening,2024-03-01 08:06:59
Cat,Watermelon,5,Afternoon,2024-05-29 15:00:01
bird,Apple,5,Afternoon,2024-03-19 12:43:05
Dog,Grape,5,Afternoon,2024-03-12 08:12:18
